,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.568631660217125e-06,0.0,1.713726332043425e-05,2.5705894980651372e-05,7.711768494195412e-05,0.000137098106563474,0.00019707852818499387,0.000479843372972159,0.0006340787428560672,0.0009768240092647522,0.0017480008586842934,0.0025277463397640515,0.0029990210810759933,0.004061531406942917,0.00542394384091744,0.005860944055588513,0.007651788072573893,0.00909131819149037,0.010539416942067063,0.011841848954420068,0.012587319908858956,0.013958300974493696,0.014258203082601296,0.015209321196885395,0.014780889613874538,0.014600948349009981,0.013786928341289353,0.013221398651715024,0.012758692542063297,0.011867554849400717,0.010753632733572492,0.009125592718131239,0.008568631660217126,0.007300474174504991,0.00616941479535633,0.005878081318908947,0.004849845519682892,0.004181492250185957,0.0035217076123492384,0.0028704916061727368,0.0024591972864823146,0.0020564715984521097,0.0016451772787616878,0.0016023341204606022,0.0010025299042454036,0.0010625103258669235,0.000891137692662581,0.0006940591644775871,0.000548392426253896,0.0004541374779915076,0.00040272568803020485,0.0002656275814667309,0.0002399216864860795,0.00020564715984521098,0.00020564715984521098,0.0001456667382236911,0.00018850989652477673,0.0001713726332043425,4.284315830108562e-05,4.284315830108562e-05,3.42745266408685e-05,8.568631660217124e-05,5.9980421621519875e-05,8.568631660217125e-06,5.1411789961302745e-05,1.713726332043425e-05,8.568631660217125e-06,3.42745266408685e-05,0.0,2.5705894980651372e-05,2.5705894980651372e-05,0.0,0.0,8.568631660217125e-06,0.0,0.0,0.0,8.568631660217125e-06,0.0,0.0,0.0,0.0,0.0,8.568631660217125e-06,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.568631660217125e-06,2.5705894980651372e-05,8.568631660217125e-06,3.42745266408685e-05,0.00011996084324303975,0.00017994126486455962,0.0002484903181462966,0.0004884120046323761,0.0009254122193034494,0.0014052555922756083,0.0020307657034714585,0.0029818838177555593,0.004215766776826825,0.005466786999218525,0.00819161186716757,0.009845357777589476,0.012124613799207231,0.014695203297272369,0.017300067321978377,0.019742127345140255,0.02264689347795386,0.0240178745435886,0.02702546425632481,0.027145425099567848,0.02810511184551217,0.027848052895705654,0.027282523206131323,0.02638281688180853,0.02568875771733094,0.024711933708066187,0.022415540423127996,0.020067735348228505,0.019219440813867013,0.01710298879379338,0.015354987935109088,0.013307084968317196,0.011953241166002888,0.011250613369865084,0.00891137692662581,0.007377591859446944,0.006820630801532831,0.005629591000762651,0.004644198359837682,0.0039501391953600945,0.003393178137445981,0.0028362170795318683,0.0025106090764436175,0.0016708831737423393,0.0016623145420821223,0.0015851968571401682,0.0012938633806927858,0.0010025299042454036,0.0008140200077206268,0.000762608217759324,0.000548392426253896,0.0005141178996130274,0.0004627061096517247,0.000342745266408685,0.00022278442316564525,0.0002827648447871651,0.00018850989652477673,0.00015423536988390824,9.425494826238837e-05,0.00010282357992260549,0.00011996084324303975,0.00010282357992260549,6.8549053281737e-05,5.1411789961302745e-05,0.00010282357992260549,3.42745266408685e-05,5.1411789961302745e-05,0.0,5.1411789961302745e-05,2.5705894980651372e-05,3.42745266408685e-05,8.568631660217125e-06,1.713726332043425e-05,2.5705894980651372e-05,1.713726332043425e-05,1.713726332043425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42745266408685e-05,6.8549053281737e-05,0.00015423536988390824,0.00021421579150542812,0.0005055492679528103,0.0006340787428560672,0.0011139221158282262,0.0015423536988390825,0.0024420600231618806,0.00324751139922229,0.004944100467945281,0.0065378659567456665,0.008217317762148223,0.010076710832415337,0.01272441801542243,0.015080791721982139,0.01788273427487314,0.019270852603828312,0.021078833884134125,0.02279256021617755,0.024154972650152075,0.025217482976018998,0.02559450276906855,0.025320306555941603,0.02538885560922334,0.024172109913472507,0.024069286333549902,0.022749717057876467,0.02127591241231912,0.019322264393789614,0.017094420162133164,0.015543497831633864,0.014686634665612151,0.012570182645538523,0.011002123051718788,0.009836789145929259,0.008405827658673,0.00736045459612651,0.006332218796900455,0.005398237945936788,0.004789865098061372,0.004035825511962266,0.0034960017173685867,0.0032903545575233757,0.0024506286548220974,0.0020307657034714585,0.0017308635953638594,0.0014909419088777796,0.0011481966424690946,0.001036804430886272,0.0009425494826238837,0.0008054513760604097,0.0007197650594582385,0.0007111964277980214,0.00039415705636998774,0.00043700021467107334,0.00032560800308825076,0.00040272568803020485,0.00020564715984521098,0.00020564715984521098,0.0002399216864860795,0.0001456667382236911,0.00012852947490325686,8.568631660217124e-05,8.568631660217124e-05,6.8549053281737e-05,4.284315830108562e-05,5.1411789961302745e-05,4.284315830108562e-05,1.713726332043425e-05,5.1411789961302745e-05,4.284315830108562e-05,6.8549053281737e-05,1.713726332043425e-05,2.5705894980651372e-05,1.713726332043425e-05,1.713726332043425e-05,1.713726332043425e-05,1.713726332043425e-05,2.5705894980651372e-05,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5705894980651372e-05,1.713726332043425e-05,1.713726332043425e-05,5.9980421621519875e-05,0.00016280400154412538,0.000137098106563474,0.00036845116138933636,0.0006340787428560672,0.0009853926409249692,0.0014823732772175626,0.002407785496521012,0.0032389427675620732,0.004729884676439853,0.005723845949025039,0.007694631230874978,0.009759671460987305,0.011841848954420068,0.013521300759822621,0.01587767446638233,0.018114087329699,0.019767833240120908,0.02228701094822474,0.022389834528147346,0.02363228611887883,0.024292070756715547,0.02455769833818228,0.02485760044628988,0.023615148855558397,0.022329854106525826,0.02172148125865041,0.020676108196103923,0.018782440599195937,0.017145831952094466,0.015380693830089739,0.014523830664068026,0.012184594220828751,0.011199201579903782,0.010205240307318595,0.008594337555197775,0.008054513760604096,0.00679492490655218,0.006443611008483278,0.005218296681072229,0.004532806148254859,0.0036588057189127126,0.0032817859258631584,0.0027762366579103482,0.002424922759841446,0.0022535501266371036,0.0018850989652477673,0.001713726332043425,0.0014480987505766942,0.0010710789575271407,0.0010453730625464893,0.0008482945343614952,0.0007026277961378042,0.0005055492679528103,0.000548392426253896,0.0004969806362925932,0.00037701979304955347,0.00035988252972911925,0.00020564715984521098,0.0002913334764473822,0.0002656275814667309,0.00015423536988390824,0.00011139221158282263,0.00015423536988390824,0.0001456667382236911,0.00012852947490325686,5.1411789961302745e-05,6.8549053281737e-05,5.9980421621519875e-05,5.9980421621519875e-05,8.568631660217124e-05,6.8549053281737e-05,2.5705894980651372e-05,1.713726332043425e-05,8.568631660217125e-06,4.284315830108562e-05,1.713726332043425e-05,3.42745266408685e-05,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.568631660217125e-06,0.0,1.713726332043425e-05,8.568631660217125e-06,3.42745266408685e-05,7.711768494195412e-05,0.00017994126486455962,0.0002399216864860795,0.00037701979304955347,0.0006597846378367186,0.0009254122193034494,0.0016023341204606022,0.0021592951783747155,0.003024726976056645,0.0041729236185257396,0.005372532050956137,0.007206219226242602,0.008722867030101032,0.011327731054807038,0.013101437808471984,0.014909419088777798,0.01718867511039555,0.018808146494176586,0.020419049246297408,0.021413010518882596,0.0221670501049817,0.02288681516443994,0.02262118758297321,0.022638324846293644,0.022424109054788213,0.02217561873664192,0.020658970932783485,0.018850989652477675,0.018276891331243127,0.01790844016985379,0.015235027091866048,0.01412110497603782,0.012895790648626771,0.011567652741293118,0.010376612940522938,0.009468337984539922,0.00802023923396323,0.007429003649408247,0.006563571851726317,0.005766689107326125,0.005089767206168972,0.004421413936672037,0.004035825511962266,0.00342745266408685,0.0028447857111920855,0.0026648444463275257,0.0022278442316564524,0.0020821774934327614,0.0014823732772175626,0.0013195692756734372,0.0011910398007701803,0.0010539416942067063,0.0010882162208475747,0.0008740004293421467,0.0007797454810797584,0.0005912355845549816,0.0004884120046323761,0.0004198629513506391,0.00036845116138933636,0.00033417663474846786,0.000274196213126948,0.0002399216864860795,0.00020564715984521098,0.00015423536988390824,0.00017994126486455962,8.568631660217124e-05,0.00012852947490325686,6.8549053281737e-05,5.1411789961302745e-05,5.9980421621519875e-05,5.9980421621519875e-05,8.568631660217124e-05,5.1411789961302745e-05,3.42745266408685e-05,3.42745266408685e-05,1.713726332043425e-05,5.1411789961302745e-05
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.284315830108562e-05,2.5705894980651372e-05,3.42745266408685e-05,3.42745266408685e-05,8.568631660217124e-05,0.00021421579150542812,0.0002913334764473822,0.0004455688463312905,0.00068549053281737,0.0011567652741293118,0.0017480008586842934,0.0021850010733553667,0.0033417663474846785,0.003915864668719226,0.005646728264083085,0.007009140698057608,0.00855149439689669,0.01024808346561968,0.01254447675055787,0.014061124554416302,0.015869105834722116,0.017574263535105324,0.01874816607255507,0.019844950925062863,0.02049616693123936,0.021104539779114778,0.021738618521970846,0.022004246103437576,0.021327324202280423,0.02073608861772544,0.019356538920430485,0.018756734704215287,0.01758283216676554,0.01650318457757818,0.01546638014669191,0.014146810871018472,0.01278439843704395,0.01149910368801138,0.009913906830871212,0.009562592932802311,0.008054513760604096,0.008011670602303012,0.006880611223154351,0.005972336267171336,0.005595316474121782,0.004815570993042024,0.0042071981451666084,0.0037359234038546667,0.003401746769106198,0.002750530762929697,0.002424922759841446,0.002073608861772544,0.0018422558069466817,0.0016023341204606022,0.0016280400154412536,0.0011996084324303975,0.0010539416942067063,0.0008825690610023638,0.000891137692662581,0.0008311572710410611,0.0006340787428560672,0.0006597846378367186,0.000548392426253896,0.00032560800308825076,0.0004198629513506391,0.00033417663474846786,0.00032560800308825076,0.00019707852818499387,0.00032560800308825076,0.00019707852818499387,0.00012852947490325686,0.00018850989652477673,0.0001456667382236911,8.568631660217124e-05,0.00010282357992260549,9.425494826238837e-05,6.8549053281737e-05,9.425494826238837e-05,1.713726332043425e-05
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42745266408685e-05,1.713726332043425e-05,5.9980421621519875e-05,0.00011139221158282263,0.00015423536988390824,0.00021421579150542812,0.00042843158301085623,0.0008740004293421467,0.0012852947490325686,0.0017565694903445106,0.0022278442316564524,0.003710217508874015,0.004601355201536596,0.006135140268715461,0.007154807436281298,0.009219847666393626,0.010402318835503589,0.012021790219284626,0.014043987291095869,0.015457811515031694,0.016777380790705128,0.017385753638580546,0.019656441028538085,0.019502205658654174,0.019887794083363948,0.020847480829308263,0.02071038272274479,0.01948506839533374,0.01885955828413789,0.01883385238915724,0.018456832596107687,0.01725722416367729,0.01610045888954798,0.015217889828545612,0.01379549697294957,0.012621594435499824,0.011242044738204867,0.010051004937434688,0.009399788931258186,0.008422964921993433,0.008303004078750394,0.006932023013115654,0.006460748271803712,0.005860944055588513,0.004875551414663544,0.004181492250185957,0.003984413722000963,0.003530276244009455,0.0029904524494157765,0.0027076876046286114,0.0023049619165984065,0.002476334549802749,0.002125020651733847,0.0017480008586842934,0.0015423536988390825,0.0012681574857121344,0.0012681574857121344,0.0008997063243227982,0.0009853926409249692,0.0008482945343614952,0.00068549053281737,0.0005998042162151987,0.0005398237945936789,0.0004455688463312905,0.00043700021467107334,0.00032560800308825076,0.0003084707397678165,0.0003170393714280336,0.00017994126486455962,0.0003170393714280336,0.0002484903181462966,0.00018850989652477673,0.0001713726332043425,0.00012852947490325686,0.00016280400154412538,7.711768494195412e-05
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.568631660217125e-06,0.0,1.713726332043425e-05,4.284315830108562e-05,0.000137098106563474,0.00019707852818499387,0.0002399216864860795,0.0004969806362925932,0.0005226865312732447,0.001173902537449746,0.0013966869606153911,0.0019622166501897216,0.0027162562362888286,0.003701648877213798,0.004687041518138767,0.006177983427016547,0.007643219440913675,0.008731435661761251,0.01024808346561968,0.012081770640906146,0.013744085182988268,0.01504651719534127,0.016820223949006216,0.016948753423909474,0.01853395028104964,0.01895381323240028,0.019142323128925057,0.019767833240120908,0.019125185865604622,0.018165499119660304,0.018276891331243127,0.01710298879379338,0.017420028165221414,0.016391792365995358,0.014926556352098231,0.01403541865943565,0.013461320338201103,0.012527339487237436,0.011456260529710296,0.0102566520972799,0.009905338199210996,0.008285866815429959,0.007651788072573893,0.007231925121223253,0.006486454166784363,0.005852375423928296,0.0050983358378291896,0.004395708041691385,0.004258609935127911,0.003958707827020311,0.003710217508874015,0.0028105111845512167,0.0027590993945899142,0.002287824653277972,0.002099314756753196,0.001782275385325162,0.0018336871752864645,0.0015423536988390825,0.0012081770640906147,0.0011567652741293118,0.0008997063243227982,0.0008997063243227982,0.0008397259027012782,0.000616941479535633,0.0007711768494195413,0.0005141178996130274,0.000479843372972159,0.0005055492679528103,0.00037701979304955347,0.00037701979304955347,0.0002656275814667309,0.00022278442316564525,0.000274196213126948,0.00019707852818499387,0.000274196213126948,0.00020564715984521098
